id,src,dst,name,amount,step,cotype,alertid,issar
12185,582,345,normal,768.61,74,normal,0,False
12186,25,968,normal,132.84,74,normal,0,False
12187,948,327,normal,522.99,74,normal,0,False
12188,691,987,normal,455.28,74,normal,0,False
12189,671,500,normal,321.39,74,normal,0,False
12190,774,466,normal,623.76,74,normal,0,False
12191,525,55,normal,378.78,74,normal,0,False
12192,553,416,normal,495.98,74,normal,0,False
12193,406,21,normal,573.44,74,normal,0,False
12194,504,431,normal,762.63,74,normal,0,False
12195,795,649,normal,143.38,74,normal,0,False
12196,776,391,normal,627.08,74,normal,0,False
12197,883,819,normal,107.61,74,normal,0,False
12198,698,997,normal,962.06,74,normal,0,False
12199,424,24,normal,848.19,74,normal,0,False
12200,659,886,normal,526.44,74,normal,0,False
12201,950,329,normal,931.09,74,normal,0,False
12202,180,45,normal,122.37,74,normal,0,False
12203,0,806,normal,118.16,74,normal,0,False
12204,921,792,normal,765.81,74,normal,0,False
12205,70,925,normal,324.99,74,normal,0,False
12206,999,469,normal,624.38,74,normal,0,False
12207,999,530,normal,751.72,74,normal,0,False
12208,999,594,normal,155.18,74,normal,0,False
12209,999,974,normal,515.38,74,normal,0,False
12210,999,944,normal,733.51,74,normal,0,False
12211,999,808,normal,164.67,74,normal,0,False
12212,999,618,normal,576.24,74,normal,0,False
12213,975,225,normal,658.52,74,normal,0,False
12214,558,460,normal,367.4,74,normal,0,False
12215,147,571,normal,585.03,74,normal,0,False
12216,949,267,normal,676.03,74,normal,0,False
12217,73,994,normal,809.85,74,normal,0,False
12218,599,496,normal,261.37,74,normal,0,False
12219,516,755,normal,461.96,74,normal,0,False
12220,767,974,normal,918.85,74,normal,0,False
12221,933,217,normal,669.23,74,normal,0,False
12222,101,917,normal,149.86,74,normal,0,False
12223,901,298,normal,655.99,74,normal,0,False
12224,928,242,normal,205.45,74,normal,0,False
12225,847,933,normal,369.43,74,normal,0,False
12226,65,757,normal,487.12,74,normal,0,False
12227,973,912,normal,339.71,74,normal,0,False
12228,973,906,normal,202.47,74,normal,0,False
12229,730,526,normal,207.54,74,normal,0,False
12230,409,207,normal,169.76,74,normal,0,False
12231,144,974,normal,453.21,74,normal,0,False
12232,602,986,normal,851.94,74,normal,0,False
12233,497,179,normal,234.98,74,normal,0,False
12234,78,867,normal,940.02,74,normal,0,False
12235,111,116,normal,903.05,74,normal,0,False
12236,461,155,normal,586.8,74,normal,0,False
12237,581,283,normal,867.67,74,normal,0,False
12238,45,631,normal,952.52,74,normal,0,False
12239,972,256,normal,917.54,74,normal,0,False
12240,104,600,normal,200.21,74,normal,0,False
12241,922,360,normal,651.85,74,normal,0,False
12242,905,998,normal,539.2,74,normal,0,False
12243,790,354,normal,678.24,74,normal,0,False
12244,874,489,normal,782.55,74,normal,0,False
12245,646,276,normal,505.06,74,normal,0,False
12246,792,569,normal,257.55,74,normal,0,False
12247,977,978,normal,523.18,74,normal,0,False
12248,977,392,normal,856.13,74,normal,0,False
12249,724,798,normal,422.24,74,normal,0,False
12250,935,993,normal,701.38,74,normal,0,False
12251,653,311,normal,325.59,74,normal,0,False
12252,81,214,normal,519.0,74,normal,0,False
12253,523,303,normal,486.56,74,normal,0,False
12254,513,398,normal,312.01,74,normal,0,False
12255,122,747,normal,434.23,74,normal,0,False
12256,719,278,normal,857.07,74,normal,0,False
12257,165,481,normal,730.16,74,normal,0,False
12258,737,872,normal,503.6,74,normal,0,False
12259,977,347,normal,804.51,74,normal,0,False
12260,928,752,normal,906.33,74,normal,0,False
12261,172,785,normal,327.06,74,normal,0,False
12262,416,252,normal,744.25,74,normal,0,False
12263,404,126,normal,244.0,74,normal,0,False
12264,822,66,normal,159.59,74,normal,0,False
12265,23,401,normal,373.3,74,normal,0,False
12266,931,252,normal,439.3,74,normal,0,False
12267,646,754,normal,462.5,74,normal,0,False
12268,635,558,normal,574.6,74,normal,0,False
12269,675,927,normal,706.23,74,normal,0,False
12270,158,413,normal,475.17,74,normal,0,False
12271,741,945,normal,278.95,74,normal,0,False
12272,628,221,normal,550.25,74,normal,0,False
12273,592,13,normal,421.94,74,normal,0,False
12274,826,525,normal,500.17,74,normal,0,False
12275,810,948,normal,637.37,74,normal,0,False
12276,863,121,normal,313.0,74,normal,0,False
12277,919,833,normal,772.08,74,normal,0,False
12278,723,398,normal,668.63,74,normal,0,False
12279,18,306,normal,317.92,74,normal,0,False
12280,820,577,normal,868.3,74,normal,0,False
12281,471,172,normal,380.99,74,normal,0,False
12282,608,198,normal,881.22,74,normal,0,False
12283,699,990,normal,439.01,74,normal,0,False
12284,877,265,normal,387.48,74,normal,0,False
12285,890,994,normal,683.11,74,normal,0,False
12286,790,605,normal,134.12,74,normal,0,False
12287,970,340,normal,887.11,74,normal,0,False
12288,446,187,normal,990.15,74,normal,0,False
12289,61,209,normal,522.33,74,normal,0,False
12290,577,130,normal,230.25,74,normal,0,False
12291,448,270,normal,122.68,74,normal,0,False
12292,837,229,normal,615.02,74,normal,0,False
12293,199,968,normal,704.55,75,normal,0,False
12294,511,170,normal,478.03,75,normal,0,False
12295,256,200,normal,112.5,75,normal,0,False
12296,785,975,normal,501.55,75,normal,0,False
12297,428,105,normal,257.33,75,normal,0,False
12298,508,228,normal,614.41,75,normal,0,False
12299,860,227,normal,540.05,75,normal,0,False
12300,754,30,normal,323.09,75,normal,0,False
12301,33,156,normal,325.43,75,normal,0,False
12302,893,61,normal,576.13,75,normal,0,False
12303,925,284,normal,438.49,75,normal,0,False
12304,570,443,normal,176.03,75,normal,0,False
12305,931,309,normal,909.81,75,normal,0,False
12306,945,257,normal,380.27,75,normal,0,False
12307,940,386,normal,445.81,75,normal,0,False
12308,929,361,normal,856.78,75,normal,0,False
12309,637,630,normal,966.49,75,normal,0,False
12310,945,315,normal,180.3,75,normal,0,False
12311,945,170,normal,248.32,75,normal,0,False
12312,950,807,normal,831.27,75,normal,0,False
12313,950,915,normal,419.47,75,normal,0,False
12314,875,253,normal,358.73,75,normal,0,False
12315,922,453,normal,839.95,75,normal,0,False
12316,604,735,normal,197.6,75,normal,0,False
12317,408,52,normal,892.55,75,normal,0,False
12318,987,352,normal,221.73,75,normal,0,False
12319,760,265,normal,753.53,75,normal,0,False
12320,938,300,normal,547.05,75,normal,0,False
12321,998,994,normal,883.05,75,normal,0,False
12322,998,484,normal,449.55,75,normal,0,False
12323,998,302,normal,386.77,75,normal,0,False
12324,998,722,normal,500.19,75,normal,0,False
12325,998,946,normal,498.52,75,normal,0,False
12326,998,755,normal,707.75,75,normal,0,False
12327,998,525,normal,124.66,75,normal,0,False
12328,512,266,normal,795.34,75,normal,0,False
12329,109,245,normal,187.34,75,normal,0,False
12330,830,482,normal,580.04,75,normal,0,False
12331,969,827,normal,110.05,75,normal,0,False
12332,969,739,normal,583.84,75,normal,0,False
12333,793,732,normal,826.2,75,normal,0,False
12334,783,516,normal,959.94,75,normal,0,False
12335,617,374,normal,505.78,75,normal,0,False
12336,641,329,normal,426.88,75,normal,0,False
12337,458,63,normal,201.92,75,normal,0,False
12338,983,836,normal,992.41,75,normal,0,False
12339,983,592,normal,374.49,75,normal,0,False
12340,983,120,normal,513.97,75,normal,0,False
12341,13,592,normal,161.42,75,normal,0,False
12342,787,323,normal,697.48,75,normal,0,False
12343,639,855,normal,250.27,75,normal,0,False
12344,967,273,normal,563.94,75,normal,0,False
12345,157,563,normal,573.82,75,normal,0,False
12346,759,174,normal,529.96,75,normal,0,False
12347,678,989,normal,544.63,75,normal,0,False
12348,940,973,normal,860.97,75,normal,0,False
12349,940,985,normal,229.98,75,normal,0,False
12350,677,430,normal,213.99,75,normal,0,False
12351,984,995,normal,759.08,75,normal,0,False
12352,984,649,normal,308.25,75,normal,0,False
12353,984,938,normal,763.81,75,normal,0,False
12354,764,234,normal,886.61,75,normal,0,False
12355,662,373,normal,636.71,75,normal,0,False
12356,415,65,normal,722.31,75,normal,0,False
12357,469,355,normal,963.39,75,normal,0,False
12358,626,90,normal,536.8,75,normal,0,False
12359,885,999,normal,835.37,75,normal,0,False
12360,865,609,normal,558.24,75,normal,0,False
12361,478,108,normal,368.07,75,normal,0,False
12362,156,980,normal,278.91,75,normal,0,False
12363,887,740,normal,535.26,75,normal,0,False
12364,918,967,normal,177.24,75,normal,0,False
12365,943,358,normal,255.5,75,normal,0,False
12366,844,886,normal,478.88,75,normal,0,False
12367,572,534,normal,731.29,75,normal,0,False
12368,88,267,normal,1025.91,75,normal,0,False
12369,797,726,normal,340.54,75,normal,0,False
12370,684,365,normal,386.7,75,normal,0,False
12371,902,949,normal,193.17,75,normal,0,False
12372,29,598,normal,943.97,75,normal,0,False
12373,900,349,normal,263.17,75,normal,0,False
12374,500,496,normal,495.19,75,normal,0,False
12375,412,536,normal,223.92,75,normal,0,False
12376,763,988,normal,180.33,75,normal,0,False
12377,853,237,normal,417.36,75,normal,0,False
12378,652,785,normal,700.57,75,normal,0,False
12379,629,998,normal,459.83,75,normal,0,False
12380,87,202,normal,675.65,75,normal,0,False
12381,953,299,normal,828.66,75,normal,0,False
12382,143,993,normal,471.5,75,normal,0,False
12383,917,150,normal,911.59,75,normal,0,False
12384,514,585,normal,918.34,75,normal,0,False
12385,563,17,normal,596.03,75,normal,0,False
12386,939,190,normal,956.49,75,normal,0,False
12387,939,286,normal,147.14,75,normal,0,False
12388,891,282,normal,653.48,75,normal,0,False
12389,28,914,normal,116.68,75,normal,0,False
12390,16,900,normal,949.01,75,normal,0,False
12391,467,426,normal,510.99,75,normal,0,False
12392,816,998,normal,869.12,75,normal,0,False
12393,110,394,normal,405.89,75,normal,0,False
12394,34,272,normal,479.04,75,normal,0,False
12395,722,997,normal,503.52,75,normal,0,False
12396,863,337,normal,519.47,75,normal,0,False
12397,133,791,normal,939.65,75,normal,0,False
12398,982,988,normal,171.79,75,normal,0,False
12399,982,413,normal,100.97,75,normal,0,False
12400,982,781,normal,941.03,75,normal,0,False
12401,802,244,normal,964.79,75,normal,0,False
12402,197,482,normal,500.78,75,normal,0,False
12403,136,960,normal,265.78,75,normal,0,False
12404,796,544,normal,120.91,75,normal,0,False
12405,766,875,normal,428.01,75,normal,0,False
12406,76,935,normal,436.1,75,normal,0,False
12407,618,46,normal,393.86,75,normal,0,False
12408,859,998,normal,480.01,75,normal,0,False
12409,39,457,normal,846.46,75,normal,0,False
12410,528,234,normal,371.42,75,normal,0,False
12411,829,320,normal,608.89,75,normal,0,False
12412,812,836,normal,832.71,75,normal,0,False
12413,619,543,normal,640.86,75,normal,0,False
12414,840,399,normal,944.01,75,normal,0,False
12415,72,991,normal,360.01,75,normal,0,False
12416,868,658,normal,508.91,75,normal,0,False
12417,613,982,normal,503.32,75,normal,0,False
12418,480,6,normal,459.26,75,normal,0,False
12419,579,166,normal,154.58,75,normal,0,False
12420,909,328,normal,888.07,75,normal,0,False
12421,462,435,normal,563.21,75,normal,0,False
12422,997,271,normal,153.76,75,normal,0,False
12423,786,685,normal,993.17,75,normal,0,False
12424,401,23,normal,263.7,75,normal,0,False
12425,664,194,normal,713.49,75,normal,0,False
12426,163,586,normal,676.16,75,normal,0,False
12427,721,737,normal,699.14,75,normal,0,False
12428,743,804,normal,758.12,75,normal,0,False
12429,963,509,normal,918.28,75,normal,0,False
12430,963,456,normal,997.47,75,normal,0,False
12431,175,799,normal,861.7,75,normal,0,False
12432,947,278,normal,351.94,75,normal,0,False
12433,845,187,normal,526.61,75,normal,0,False
12434,96,932,normal,469.14,75,normal,0,False
12435,405,68,normal,464.99,75,normal,0,False
12436,882,325,normal,476.22,75,normal,0,False
12437,694,960,normal,986.04,75,normal,0,False
12438,190,911,normal,922.49,75,normal,0,False
12439,636,426,normal,441.99,75,normal,0,False
12440,116,744,normal,220.04,75,normal,0,False
12441,491,479,normal,402.33,75,normal,0,False
12442,188,756,normal,645.71,75,normal,0,False
12443,778,205,normal,955.73,75,normal,0,False
12444,75,763,normal,272.8,75,normal,0,False
12445,851,346,normal,917.68,75,normal,0,False
12446,509,776,normal,326.17,75,normal,0,False
12447,876,835,normal,398.73,75,normal,0,False
12448,6,480,normal,204.59,75,normal,0,False
12449,957,601,normal,984.14,75,normal,0,False
12450,957,930,normal,809.16,75,normal,0,False
12451,470,220,normal,703.29,75,normal,0,False
12452,24,264,normal,401.46,75,normal,0,False
12453,555,307,normal,111.06,75,normal,0,False
12454,600,906,normal,184.24,75,normal,0,False
12455,702,834,normal,704.66,75,normal,0,False
12456,601,355,normal,608.22,75,normal,0,False
12457,978,272,normal,661.69,75,normal,0,False
12458,526,71,normal,685.2,76,normal,0,False
12459,837,836,normal,223.65,76,normal,0,False
12460,885,330,normal,124.12,76,normal,0,False
12461,894,968,normal,974.45,76,normal,0,False
12462,789,463,normal,806.33,76,normal,0,False
12463,587,15,normal,726.52,76,normal,0,False
12464,971,955,normal,162.29,76,normal,0,False
12465,971,951,normal,934.77,76,normal,0,False
12466,689,989,normal,554.18,76,normal,0,False
12467,148,241,normal,274.79,76,normal,0,False
12468,617,817,normal,793.81,76,normal,0,False
12469,761,981,normal,977.33,76,normal,0,False
12470,690,349,normal,608.52,76,normal,0,False
12471,177,876,normal,501.26,76,normal,0,False
12472,426,351,normal,257.71,76,normal,0,False
12473,648,925,normal,793.63,76,normal,0,False
12474,539,474,normal,743.48,76,normal,0,False
12475,900,125,normal,475.07,76,normal,0,False
12476,769,248,normal,605.7,76,normal,0,False
12477,840,322,normal,714.62,76,normal,0,False
12478,590,703,normal,147.82,76,normal,0,False
12479,30,998,normal,366.71,76,normal,0,False
12480,454,393,normal,912.49,76,normal,0,False
12481,578,238,normal,930.64,76,normal,0,False
12482,289,288,normal,656.55,76,normal,0,False
12483,417,244,normal,788.28,76,normal,0,False
12484,537,278,normal,278.81,76,normal,0,False
12485,625,485,normal,528.04,76,normal,0,False
12486,717,877,normal,891.74,76,normal,0,False
12487,886,258,normal,258.25,76,normal,0,False
12488,92,403,normal,245.01,76,normal,0,False
12489,701,979,normal,454.5,76,normal,0,False
12490,130,90,normal,749.37,76,normal,0,False
12491,57,573,normal,343.56,76,normal,0,False
12492,751,968,normal,337.43,76,normal,0,False
12493,487,258,normal,393.23,76,normal,0,False
12494,898,707,normal,710.24,76,normal,0,False
12495,164,801,normal,523.98,76,normal,0,False
12496,986,525,normal,549.26,76,normal,0,False
12497,986,9,normal,105.53,76,normal,0,False
12498,986,504,normal,724.2,76,normal,0,False
12499,765,173,normal,653.19,76,normal,0,False
12500,91,843,normal,434.62,76,normal,0,False
12501,465,262,normal,142.91,76,normal,0,False
12502,544,323,normal,764.96,76,normal,0,False
12503,670,969,normal,292.23,76,normal,0,False
12504,686,318,normal,640.9,76,normal,0,False
12505,872,906,normal,990.46,76,normal,0,False
12506,829,319,normal,278.68,76,normal,0,False
12507,958,900,normal,800.2,76,normal,0,False
12508,958,697,normal,692.3,76,normal,0,False
12509,583,175,normal,457.48,76,normal,0,False
12510,732,999,normal,693.88,76,normal,0,False
12511,756,996,normal,608.69,76,normal,0,False
12512,873,656,normal,120.17,76,normal,0,False
12513,630,471,normal,988.97,76,normal,0,False
12514,726,773,normal,929.69,76,normal,0,False
12515,768,705,normal,144.92,76,normal,0,False
12516,3,918,normal,341.99,76,normal,0,False
12517,585,189,normal,589.49,76,normal,0,False
12518,686,306,normal,116.75,76,normal,0,False
12519,842,758,normal,418.49,76,normal,0,False
12520,738,953,normal,583.02,76,normal,0,False
12521,901,882,normal,422.6,76,normal,0,False
12522,831,262,normal,593.94,76,normal,0,False
12523,964,261,normal,334.64,76,normal,0,False
12524,287,201,normal,354.09,76,normal,0,False
12525,119,611,normal,562.05,76,normal,0,False
12526,996,964,normal,282.34,76,normal,0,False
12527,996,723,normal,786.79,76,normal,0,False
12528,996,778,normal,933.97,76,normal,0,False
12529,996,724,normal,707.64,76,normal,0,False
12530,996,663,normal,297.01,76,normal,0,False
12531,128,976,normal,549.43,76,normal,0,False
12532,841,998,normal,820.24,76,normal,0,False
12533,714,820,normal,175.91,76,normal,0,False
12534,588,320,normal,612.79,76,normal,0,False
12535,8,366,normal,660.2,76,normal,0,False
12536,916,308,normal,648.6,76,normal,0,False
12537,46,910,normal,717.28,76,normal,0,False
12538,815,427,normal,842.67,76,normal,0,False
12539,496,144,normal,686.9,76,normal,0,False
12540,932,363,normal,996.57,76,normal,0,False
12541,94,567,normal,229.47,76,normal,0,False
12542,93,972,normal,726.33,76,normal,0,False
12543,880,579,normal,576.45,76,normal,0,False
12544,261,235,normal,725.3,76,normal,0,False
12545,548,81,normal,861.99,76,normal,0,False
12546,183,359,normal,936.06,76,normal,0,False
12547,696,901,normal,169.88,76,normal,0,False
12548,221,222,normal,242.85,76,normal,0,False
12549,622,811,normal,501.45,76,normal,0,False
12550,807,909,normal,398.55,76,normal,0,False
12551,931,844,normal,436.9,76,normal,0,False
12552,62,919,normal,490.4,76,normal,0,False
12553,953,368,normal,365.62,76,normal,0,False
12554,442,430,normal,476.73,76,normal,0,False
12555,706,906,normal,633.67,76,normal,0,False
12556,788,697,normal,469.21,76,normal,0,False
12557,941,312,normal,259.33,76,normal,0,False
12558,674,689,normal,690.39,76,normal,0,False
12559,503,98,normal,843.25,76,normal,0,False
12560,755,809,normal,620.14,76,normal,0,False
12561,621,759,normal,206.31,76,normal,0,False
12562,833,991,normal,749.35,76,normal,0,False
12563,605,994,normal,496.38,76,normal,0,False
12564,38,946,normal,220.81,76,normal,0,False
12565,502,76,normal,959.42,76,normal,0,False
12566,780,506,normal,504.72,76,normal,0,False
12567,69,713,normal,316.67,76,normal,0,False
12568,113,831,normal,381.57,76,normal,0,False
12569,791,908,normal,801.95,76,normal,0,False
12570,725,309,normal,320.51,76,normal,0,False
12571,534,518,normal,948.44,76,normal,0,False
12572,560,70,normal,973.04,76,normal,0,False
12573,565,190,normal,765.12,76,normal,0,False
12574,543,64,normal,553.77,76,normal,0,False
12575,81,719,normal,338.77,76,normal,0,False
12576,344,343,normal,764.89,76,normal,0,False
12577,432,378,normal,623.35,76,normal,0,False
12578,907,78,normal,416.78,76,normal,0,False
12579,35,95,normal,919.93,76,normal,0,False
12580,700,551,normal,114.4,76,normal,0,False
12581,531,302,normal,794.76,76,normal,0,False
12582,21,488,normal,499.45,76,normal,0,False
12583,603,954,normal,310.83,76,normal,0,False
12584,522,83,normal,928.63,76,normal,0,False
12585,827,786,normal,764.86,76,normal,0,False
12586,995,228,normal,381.31,76,normal,0,False
12587,811,670,normal,714.71,76,normal,0,False
12588,682,269,normal,147.36,76,normal,0,False
12589,452,385,normal,865.57,76,normal,0,False
12590,748,922,normal,979.5,76,normal,0,False
12591,507,212,normal,445.32,76,normal,0,False
12592,764,313,normal,271.27,76,normal,0,False
12593,498,147,normal,816.74,76,normal,0,False
12594,642,536,normal,403.03,76,normal,0,False
12595,146,996,normal,168.84,76,normal,0,False
12596,755,391,normal,159.82,77,normal,0,False
12597,884,659,normal,263.61,77,normal,0,False
12598,87,202,normal,673.68,77,normal,0,False
12599,711,408,normal,347.44,77,normal,0,False
12600,162,874,normal,472.06,77,normal,0,False
12601,945,362,normal,764.06,77,normal,0,False
12602,643,364,normal,556.88,77,normal,0,False
12603,891,656,normal,732.64,77,normal,0,False
12604,715,409,normal,700.27,77,normal,0,False
12605,97,994,normal,129.9,77,normal,0,False
12606,814,990,normal,162.8,77,normal,0,False
12607,922,283,normal,667.3,77,normal,0,False
12608,102,64,normal,1073.95,77,normal,0,False
12609,549,332,normal,622.8,77,normal,0,False
12610,532,78,normal,291.47,77,normal,0,False
12611,12,939,normal,887.83,77,normal,0,False
12612,575,65,normal,936.41,77,normal,0,False
12613,937,483,normal,557.93,77,normal,0,False
12614,100,942,normal,531.56,77,normal,0,False
12615,736,581,normal,938.3,77,normal,0,False
12616,930,377,normal,807.06,77,normal,0,False
12617,773,973,normal,999.39,77,normal,0,False
12618,541,87,normal,236.36,77,normal,0,False
12619,504,263,normal,511.59,77,normal,0,False
12620,473,392,normal,719.48,77,normal,0,False
12621,848,646,normal,127.69,77,normal,0,False
12622,861,370,normal,884.13,77,normal,0,False
12623,855,657,normal,308.44,77,normal,0,False
12624,762,979,normal,384.18,77,normal,0,False
12625,972,668,normal,142.4,77,normal,0,False
12626,972,86,normal,338.51,77,normal,0,False
12627,440,387,normal,905.82,77,normal,0,False
12628,131,691,normal,310.85,77,normal,0,False
12629,946,986,normal,976.06,77,normal,0,False
12630,946,979,normal,263.87,77,normal,0,False
12631,669,920,normal,140.57,77,normal,0,False
12632,995,334,normal,786.76,77,normal,0,False
12633,720,569,normal,948.44,77,normal,0,False
12634,521,239,normal,194.72,77,normal,0,False
12635,169,994,normal,847.96,77,normal,0,False
12636,897,250,normal,184.32,77,normal,0,False
12637,916,308,normal,954.13,77,normal,0,False
12638,542,103,normal,479.6,77,normal,0,False
12639,150,993,normal,269.82,77,normal,0,False
12640,924,357,normal,659.36,77,normal,0,False
12641,756,215,normal,210.57,77,normal,0,False
12642,121,601,normal,899.24,77,normal,0,False
12643,718,394,normal,601.43,77,normal,0,False
12644,665,237,normal,481.36,77,normal,0,False
12645,980,264,normal,232.85,77,normal,0,False
12646,127,92,normal,777.25,77,normal,0,False
12647,407,401,normal,667.12,77,normal,0,False
12648,996,297,normal,279.75,77,normal,0,False
12649,7,691,normal,958.62,77,normal,0,False
12650,161,490,normal,327.22,77,normal,0,False
12651,107,901,normal,651.76,77,normal,0,False
12652,655,451,normal,173.77,77,normal,0,False
12653,685,952,normal,164.7,77,normal,0,False
12654,67,328,normal,413.65,77,normal,0,False
12655,757,634,normal,430.46,77,normal,0,False
12656,999,245,normal,862.64,77,normal,0,False
12657,697,833,normal,964.8,77,normal,0,False
12658,988,339,normal,700.86,77,normal,0,False
12659,491,226,normal,275.63,77,normal,0,False
12660,561,15,normal,729.31,77,normal,0,False
12661,996,292,normal,888.84,77,normal,0,False
12662,997,316,normal,288.68,77,normal,0,False
12663,649,993,normal,362.67,77,normal,0,False
12664,132,916,normal,138.75,77,normal,0,False
12665,138,233,normal,955.04,77,normal,0,False
12666,573,218,normal,740.88,77,normal,0,False
12667,805,495,normal,717.54,77,normal,0,False
12668,552,20,normal,905.49,77,normal,0,False
12669,439,224,normal,846.76,77,normal,0,False
12670,9,890,normal,184.33,77,normal,0,False
12671,740,770,normal,941.47,77,normal,0,False
12672,125,943,normal,428.68,77,normal,0,False
12673,479,389,normal,472.71,77,normal,0,False
12674,936,990,normal,355.61,77,normal,0,False
12675,979,326,normal,650.04,77,normal,0,False
12676,595,254,normal,465.91,77,normal,0,False
12677,501,277,normal,354.01,77,normal,0,False
12678,115,305,normal,789.36,77,normal,0,False
12679,733,592,normal,946.61,77,normal,0,False
12680,83,860,normal,510.68,77,normal,0,False
12681,22,840,normal,484.72,77,normal,0,False
12682,533,129,normal,513.89,77,normal,0,False
12683,41,983,normal,743.87,77,normal,0,False
12684,869,235,normal,604.12,77,normal,0,False
12685,989,992,normal,964.66,77,normal,0,False
12686,989,762,normal,153.74,77,normal,0,False
12687,989,716,normal,367.74,77,normal,0,False
12688,474,107,normal,760.08,77,normal,0,False
12689,813,817,normal,730.86,77,normal,0,False
12690,42,889,normal,409.24,77,normal,0,False
12691,713,992,normal,722.18,77,normal,0,False
12692,985,350,normal,210.66,77,normal,0,False
12693,52,830,normal,802.39,77,normal,0,False
12694,425,230,normal,984.0,77,normal,0,False
12695,568,179,normal,105.4,77,normal,0,False
12696,612,237,normal,748.08,77,normal,0,False
12697,997,909,normal,667.07,77,normal,0,False
12698,997,610,normal,293.45,77,normal,0,False
12699,997,341,normal,912.38,77,normal,0,False
12700,997,462,normal,243.15,77,normal,0,False
12701,997,436,normal,324.0,77,normal,0,False
12702,997,104,normal,188.87,77,normal,0,False
12703,499,167,normal,830.71,77,normal,0,False
12704,84,700,normal,442.65,77,normal,0,False
12705,911,399,normal,500.71,77,normal,0,False
12706,798,931,normal,510.11,77,normal,0,False
12707,997,341,normal,163.3,77,normal,0,False
12708,647,731,normal,291.95,77,normal,0,False
12709,594,258,normal,525.78,77,normal,0,False
12710,49,891,normal,642.99,77,normal,0,False
12711,430,357,normal,966.82,77,normal,0,False
12712,727,221,normal,496.05,77,normal,0,False
12713,196,671,normal,163.12,77,normal,0,False
12714,723,829,normal,511.61,77,normal,0,False
12715,10,339,normal,709.76,77,normal,0,False
12716,566,311,normal,154.53,77,normal,0,False
12717,764,313,normal,134.86,77,normal,0,False
12718,477,480,normal,494.26,77,normal,0,False
12719,864,310,normal,771.89,77,normal,0,False
12720,479,28,normal,772.67,77,normal,0,False
12721,489,204,normal,375.29,77,normal,0,False
12722,535,134,normal,603.02,77,normal,0,False
12723,829,320,normal,359.32,77,normal,0,False
12724,693,947,normal,181.34,77,normal,0,False
12725,735,545,normal,418.59,77,normal,0,False
12726,521,239,normal,182.31,77,normal,0,False
12727,198,568,normal,616.98,77,normal,0,False
12728,40,761,normal,811.03,77,normal,0,False
12729,809,364,normal,388.01,77,normal,0,False
12730,547,336,normal,744.5,77,normal,0,False
12731,979,331,normal,728.3,77,normal,0,False
12732,944,294,normal,191.87,77,normal,0,False
12733,731,194,normal,622.25,77,normal,0,False
12734,964,821,normal,518.87,77,normal,0,False
12735,964,737,normal,602.51,77,normal,0,False
12736,117,936,normal,737.8,77,normal,0,False
12737,160,598,normal,662.55,77,normal,0,False
12738,520,318,normal,942.71,77,normal,0,False
12739,753,629,normal,921.13,77,normal,0,False
12740,784,211,normal,399.22,77,normal,0,False
12741,958,346,normal,573.76,77,normal,0,False
12742,967,617,normal,132.29,77,normal,0,False
12743,967,763,normal,135.06,77,normal,0,False
12744,784,774,normal,292.22,77,normal,0,False
12745,857,669,normal,700.47,77,normal,0,False
12746,89,702,normal,270.21,77,normal,0,False
12747,422,89,normal,435.18,77,normal,0,False
12748,821,287,normal,496.14,77,normal,0,False
12749,611,860,normal,117.33,77,normal,0,False
12750,416,236,normal,509.71,77,normal,0,False
12751,880,342,normal,126.61,77,normal,0,False
12752,823,788,normal,510.15,77,normal,0,False
12753,59,268,normal,108.19,77,normal,0,False
12754,771,539,normal,164.09,77,normal,0,False
12755,64,86,normal,712.64,77,normal,0,False
12756,48,967,normal,488.23,77,normal,0,False
12757,974,919,normal,104.59,77,normal,0,False
12758,974,926,normal,859.44,77,normal,0,False
12759,804,986,normal,140.34,77,normal,0,False
12760,191,380,normal,143.89,77,normal,0,False
12761,962,344,normal,621.76,78,normal,0,False
12762,615,774,normal,500.32,78,normal,0,False
12763,929,361,normal,852.73,78,normal,0,False
12764,43,805,normal,282.63,78,normal,0,False
12765,770,317,normal,150.76,78,normal,0,False
12766,968,390,normal,810.93,78,normal,0,False
12767,709,931,normal,251.47,78,normal,0,False
12768,134,926,normal,528.35,78,normal,0,False
12769,437,48,normal,476.76,78,normal,0,False
12770,964,328,normal,305.63,78,normal,0,False
12771,527,324,normal,154.14,78,normal,0,False
12772,68,972,normal,842.51,78,normal,0,False
12773,32,904,normal,264.36,78,normal,0,False
12774,145,681,normal,144.17,78,normal,0,False
12775,90,783,normal,431.18,78,normal,0,False
12776,20,552,normal,621.53,78,normal,0,False
12777,457,39,normal,229.84,78,normal,0,False
12778,651,476,normal,488.74,78,normal,0,False
12779,449,94,normal,235.48,78,normal,0,False
12780,667,886,normal,127.97,78,normal,0,False
12781,66,707,normal,173.27,78,normal,0,False
12782,928,251,normal,348.59,78,normal,0,False
12783,948,62,normal,247.82,78,normal,0,False
12784,948,856,normal,520.55,78,normal,0,False
12785,114,955,normal,540.23,78,normal,0,False
12786,705,575,normal,417.09,78,normal,0,False
12787,593,369,normal,687.07,78,normal,0,False
12788,859,291,normal,194.24,78,normal,0,False
12789,546,80,normal,244.65,78,normal,0,False
12790,716,920,normal,451.77,78,normal,0,False
12791,168,556,normal,967.67,78,normal,0,False
